group,session,date,feeding,age_juv_wks,bout_nr,bout,start_time,end_time,duration,focal,behavior,receiver,play_type,playface,
Guapa,30,10.09.2021,before,27,8,middle,00:09:15:12,00:09:16:03,00:00:00:17,juv_male  ,wrestle    ,juv_fem ,dyad,NA,
Guapa,30,10.09.2021,before,27,8,end_bout,00:09:16:03,00:09:16:03,00:00:00:01,juv_fem  ,wrestle_out    ,NA,dyad,NA,
Guapa,30,10.09.2021,before,27,9,start_bout,00:09:29:19,00:09:29:19,00:00:00:01,juv_male  ,jump_other    ,juv_fem ,dyad,NA,
Guapa,30,10.09.2021,before,27,9,middle,00:09:29:19,00:09:34:07,00:00:04:14,juv_male  ,wrestle    ,juv_fem ,dyad,NA,
Guapa,30,10.09.2021,before,27,9,middle,00:09:34:07,00:09:34:07,00:00:00:01,juv_fem  ,wrestle_out    ,NA,dyad,NA,
Guapa,30,10.09.2021,before,27,9,end_bout,00:09:43:15,00:09:43:15,00:00:00:01,juv_fem  ,jump_other    ,juv_male ,dyad,NA,
Guapa,30,10.09.2021,before,27,10,start/end_bout,00:09:44:20,00:09:44:20,00:00:00:01,juv_fem  ,touch    ,father ,dyad,NA,
Guapa,30,10.09.2021,before,27,11,start_bout,00:09:46:01,00:09:47:14,00:00:01:14,juv_male  ,wrestle    ,juv_fem ,dyad,NA,
Guapa,30,10.09.2021,before,27,11,middle,00:09:47:14,00:09:47:14,00:00:00:01,juv_male  ,wrestle_out    ,NA,dyad,NA,
Guapa,30,10.09.2021,before,27,11,middle,00:09:48:01,00:09:50:23,00:00:02:23,juv_fem  ,chase    ,juv_male ,dyad,NA,
Guapa,30,10.09.2021,before,27,11,middle,00:10:02:01,00:10:05:15,00:00:03:15,juv_fem  ,wrestle    ,juv_male ,dyad,NA,
Guapa,30,10.09.2021,before,27,11,end_bout,00:10:05:15,00:10:05:15,00:00:00:01,siblings  ,wrestle_out    ,NA,dyad,NA,
Guapa,30,10.09.2021,before,27,6,invitation,00:10:10:12,00:10:14:00,00:00:03:14,juv_male  , hide   ,juv_fem ,dyad,NA,
Guapa,30,10.09.2021,before,27,12,start_bout,00:10:14:11,00:10:26:00,00:00:11:15,juv_male  ,wrestle    ,juv_fem ,dyad,NA,
Guapa,30,10.09.2021,before,27,12,middle,00:10:26:00,00:10:26:00,00:00:00:01,juv_fem  ,wrestle_out    ,NA,dyad,NA,
Guapa,30,10.09.2021,before,27,12,middle,00:10:26:22,00:10:27:19,00:00:00:23,juv_male  ,chase    ,juv_fem ,dyad,NA,
Guapa,30,10.09.2021,before,27,12,middle,00:10:28:00,00:10:28:22,00:00:00:23,juv_male  ,wrestle    ,juv_fem ,dyad,NA,
Guapa,30,10.09.2021,before,27,12,middle,00:10:28:22,00:10:28:22,00:00:00:01,juv_male  ,wrestle_out    ,NA,dyad,NA,
Guapa,30,10.09.2021,before,27,12,end_bout,00:10:37:05,00:10:37:05,00:00:00:01,juv_male  ,jump_other    ,juv_fem ,dyad,NA,
Guapa,30,10.09.2021,before,27,7,invitation,00:20:56:20,00:20:57:08,00:00:00:14,juv_male  , supine   ,juv_fem ,dyad,0,
Guapa,30,10.09.2021,before,27,13,start_bout,00:21:09:02,00:21:09:02,00:00:00:01,juv_male  ,touch    ,juv_fem ,dyad,NA,
Guapa,30,10.09.2021,before,27,13,end_bout,00:21:09:04,00:21:09:21,00:00:00:18,juv_male  ,chase    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,1,start_bout,00:07:26:20,00:07:35:13,00:00:08:19,mother  ,wrestle    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,1,end_bout,00:07:35:13,00:07:35:13,00:00:00:01,juv_fem  ,wrestle_out    ,NA,dyad,NA,
Guapa,32,21.09.2021,before,28,2,start_bout,00:07:42:17,00:07:44:03,00:00:01:12,juv_male  ,wrestle    ,mother ,dyad,NA,
Guapa,32,21.09.2021,before,28,2,end_bout,00:07:44:03,00:07:44:03,00:00:00:01,mother  ,wrestle_out    ,NA,dyad,NA,
Guapa,32,21.09.2021,before,28,3,start_bout,00:07:48:20,00:07:49:14,00:00:00:20,mother  ,wrestle    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,3,middle,00:07:49:14,00:07:49:14,00:00:00:01,juv_fem  ,wrestle_out    ,NA,dyad,NA,
Guapa,32,21.09.2021,before,28,3,middle,00:07:51:03,00:07:51:03,00:00:00:01,mother  ,touch    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,3,end_bout,00:07:51:06,00:07:55:02,00:00:03:22,mother  ,chase    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,1,invitation,00:07:58:15,00:07:59:17,00:00:01:03,juv_male  , si_stalk   ,mother ,dyad,NA,
Guapa,32,21.09.2021,before,28,4,start_bout,00:08:14:14,00:08:19:09,00:00:04:21,juv_fem  ,wrestle    ,mother ,dyad,NA,
Guapa,32,21.09.2021,before,28,4,middle,00:08:15:01,00:08:15:01,00:00:00:01,juv_male  ,jump_other    ,mother ,dyad,NA,
Guapa,32,21.09.2021,before,28,4,middle,00:08:19:09,00:08:19:09,00:00:00:01,mother  ,wrestle_out    ,NA,dyad,NA,
Guapa,32,21.09.2021,before,28,4,middle,00:08:22:10,00:08:22:10,00:00:00:01,mother  ,touch    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,4,middle,00:08:25:09,00:08:27:09,00:00:02:01,juv_fem  ,wrestle    ,mother ,dyad,NA,
Guapa,32,21.09.2021,before,28,4,middle,00:08:27:09,00:08:27:09,00:00:00:01,mother  ,wrestle_out    ,NA,dyad,NA,
Guapa,32,21.09.2021,before,28,4,end_bout,00:08:28:00,00:08:28:14,00:00:00:15,juv_fem  ,chase    ,mother ,dyad,NA,
Guapa,32,21.09.2021,before,28,5,start/end_bout,00:08:29:12,00:08:33:17,00:00:04:06,juv_male  ,chase    ,mother ,dyad,NA,
Guapa,32,21.09.2021,before,28,2,invitation,00:08:39:20,00:08:41:06,00:00:01:12,juv_fem  ,supine,mother ,dyad,0,
Guapa,32,21.09.2021,before,28,6,start_bout,00:08:42:02,00:08:42:02,00:00:00:01,juv_fem  ,jump_other    ,mother ,dyad,NA,
Guapa,32,21.09.2021,before,28,6,middle,00:08:42:02,00:08:42:22,00:00:00:21,juv_fem  ,wrestle    ,mother ,dyad,NA,
Guapa,32,21.09.2021,before,28,6,end_bout,00:08:42:22,00:08:42:22,00:00:00:01,mother  ,wrestle_out    ,NA,dyad,NA,
Guapa,32,21.09.2021,before,28,3,invitation,00:08:53:21,00:08:54:06,00:00:00:11,juv_male  ,supine,mother ,dyad,0,
Guapa,32,21.09.2021,before,28,7,start_bout,00:08:58:02,00:09:01:06,00:00:03:05,mother  ,wrestle    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,7,end_bout,00:09:01:06,00:09:01:06,00:00:00:01,mother  ,wrestle_out    ,NA,dyad,NA,
Guapa,32,21.09.2021,before,28,8,start_bout,00:09:02:13,00:09:03:06,00:00:00:19,juv_male  ,chase    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,8,end_bout,00:09:03:06,00:09:03:06,00:00:00:01,juv_male  ,touch    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,9,start/end_bout,00:09:03:18,00:09:05:00,00:00:01:08,juv_male  ,chase    ,mother ,dyad,NA,
Guapa,32,21.09.2021,before,28,10,start/end_bout,00:09:06:01,00:09:06:14,00:00:00:14,juv_fem  ,chase    ,juv_male ,dyad,NA,
Guapa,32,21.09.2021,before,28,4,invitation,00:09:10:15,00:09:11:06,00:00:00:17,juv_fem  , si_stalk   ,mother ,dyad,NA,
Guapa,32,21.09.2021,before,28,11,start/end_bout,00:09:12:01,00:09:13:16,00:00:01:16,juv_fem  ,chase    ,mother ,dyad,NA,
Guapa,32,21.09.2021,before,28,12,start_bout,00:09:33:19,00:09:33:19,00:00:00:01,juv_male  ,jump_other    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,12,end_bout,00:09:33:19,00:09:33:19,00:00:00:01,juv_male  ,touch    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,13,start_bout,00:09:35:13,00:09:36:03,00:00:00:16,mother  ,wrestle    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,13,middle,00:09:36:03,00:09:36:03,00:00:00:01,mother  ,wrestle_out    ,NA,dyad,NA,
Guapa,32,21.09.2021,before,28,13,middle,00:09:37:07,00:09:38:07,00:00:01:01,juv_fem  ,wrestle    ,mother ,dyad,NA,
Guapa,32,21.09.2021,before,28,13,middle,00:09:38:07,00:09:38:07,00:00:00:01,mother  ,wrestle_out    ,NA,dyad,NA,
Guapa,32,21.09.2021,before,28,13,middle,00:09:39:03,00:09:39:03,00:00:00:01,juv_fem  ,touch    ,mother ,dyad,NA,
Guapa,32,21.09.2021,before,28,13,middle,00:09:42:06,00:09:42:06,00:00:00:01,juv_fem  ,touch    ,mother ,dyad,NA,
Guapa,32,21.09.2021,before,28,13,middle,00:09:43:21,00:09:47:10,00:00:03:15,mother  ,wrestle    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,13,end_bout,00:09:47:10,00:09:47:10,00:00:00:01,juv_fem  ,wrestle_out    ,NA,dyad,NA,
Guapa,32,21.09.2021,before,28,14,start_bout,00:09:49:24,00:09:50:18,00:00:00:20,juv_male  ,chase    ,mother ,dyad,NA,
Guapa,32,21.09.2021,before,28,14,middle,00:09:50:19,00:09:51:03,00:00:00:10,juv_male  ,wrestle    ,mother ,dyad,NA,
Guapa,32,21.09.2021,before,28,14,middle,00:09:51:03,00:09:51:03,00:00:00:01,mother  ,wrestle_out    ,NA,dyad,NA,
Guapa,32,21.09.2021,before,28,14,end_bout,00:09:51:20,00:09:53:24,00:00:02:05,juv_male  ,chase    ,mother ,dyad,NA,
Guapa,32,21.09.2021,before,28,15,start_bout,00:09:57:03,00:09:58:19,00:00:01:17,juv_fem  , so_stalk   ,mother ,NA,NA,
Guapa,32,21.09.2021,before,28,15,middle,00:09:59:16,00:10:02:01,00:00:02:11,mother  ,wrestle    ,juv_fem ,NA,NA,
Guapa,32,21.09.2021,before,28,15,end_bout,00:10:02:01,00:10:02:01,00:00:00:01,juv_fem  ,wrestle_out    ,NA,NA,NA,
Guapa,32,21.09.2021,before,28,16,start/end_bout,00:10:03:16,00:10:05:22,00:00:02:07,juv_male  ,chase    ,mother ,dyad,NA,
Guapa,32,21.09.2021,before,28,5,invitation,00:10:08:14,00:10:08:23,00:00:00:09,juv_male  , si_stalk   ,mother/juv_fem ,poly,NA,
Guapa,32,21.09.2021,before,28,6,invitation,00:10:14:20,00:10:15:05,00:00:00:11,juv_fem  , si_stalk   ,mother ,dyad,NA,
Guapa,32,21.09.2021,before,28,17,start/end_bout,00:10:15:13,00:10:17:18,00:00:02:06,juv_fem  ,wrestle    ,mother ,dyad,NA,
Guapa,32,21.09.2021,before,28,18,start_bout,00:10:17:23,00:10:19:02,00:00:01:05,juv_male  ,wrestle    ,mother ,dyad,NA,
Guapa,32,21.09.2021,before,28,18,end_bout,00:10:19:02,00:10:19:02,00:00:00:01,mother  ,wrestle_out    ,NA,dyad,NA,
Guapa,32,21.09.2021,before,28,7,invitation,00:10:19:20,00:10:20:00,00:00:00:06,juv_fem  , hide   ,juv_male ,dyad,NA,
Guapa,32,21.09.2021,before,28,19,start_bout,00:10:26:21,00:10:27:12,00:00:00:17,juv_fem  ,chase    ,mother ,dyad,NA,
Guapa,32,21.09.2021,before,28,19,middle,00:10:27:18,00:10:27:18,00:00:00:01,juv_fem  ,touch    ,mother ,dyad,NA,
Guapa,32,21.09.2021,before,28,19,middle,00:10:31:20,00:10:33:20,00:00:02:01,mother  ,wrestle    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,19,end_bout,00:10:33:20,00:10:33:20,00:00:00:01,mother  ,wrestle_out    ,NA,dyad,NA,
Guapa,32,21.09.2021,before,28,20,start/end_bout,00:10:35:14,00:10:36:08,00:00:00:20,juv_male  ,chase    ,mother ,dyad,NA,
Guapa,32,21.09.2021,before,28,21,start/end_bout,00:10:37:13,00:10:38:02,00:00:00:15,mother  ,chase    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,22,start/end_bout,00:10:42:13,00:10:43:12,00:00:01:00,juv_fem  ,chase    ,juv_male ,dyad,NA,
Guapa,32,21.09.2021,before,28,23,start_bout,00:10:53:08,00:10:55:20,00:00:02:13,mother  ,wrestle    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,23,end_bout,00:10:55:20,00:10:55:20,00:00:00:01,juv_fem  ,wrestle_out    ,mother,dyad,NA,
Guapa,32,21.09.2021,before,28,8,invitation,00:11:06:00,00:11:06:10,00:00:00:11,juv_male  , si_stalk   ,mother ,dyad,NA,
Guapa,32,21.09.2021,before,28,1,poly,00:11:06:10,00:11:10:13,00:00:04:03,mother  ,wrestle    ,juv_male ,poly,NA,
Guapa,32,21.09.2021,before,28,1,poly,00:11:08:03,00:11:08:03,00:00:00:01,juv_fem  ,touch    ,mother ,poly,NA,
Guapa,32,21.09.2021,before,28,1,poly,00:11:10:14,00:11:10:14,00:00:00:01,mother  ,wrestle_out    , ,poly,NA,
Guapa,32,21.09.2021,before,28,24,start/end_bout,00:11:11:18,00:11:14:07,00:00:02:15,juv_male  ,chase    ,mother ,dyad,NA,
Guapa,32,21.09.2021,before,28,9,invitation,00:11:11:24,00:11:12:20,00:00:00:21,juv_fem  , si_stalk   ,mother/juv_male,poly,NA,
Guapa,32,21.09.2021,before,28,10,invitation,00:11:23:07,00:11:26:09,00:00:03:03,juv_male  , supine   ,mother ,dyad,1,
Guapa,32,21.09.2021,before,28,2,poly,00:11:26:01,00:11:29:01,00:00:03:01,juv_fem  ,wrestle    ,mother ,poly,NA,
Guapa,32,21.09.2021,before,28,2,poly,00:11:26:20,00:11:26:20,00:00:00:01,juv_male  ,touch    ,juv_fem ,poly,NA,
Guapa,32,21.09.2021,before,28,2,poly,00:11:29:01,00:11:31:17,00:00:02:17,juv_male  ,wrestle    ,mother ,poly,NA,
Guapa,32,21.09.2021,before,28,2,poly,00:11:31:17,00:11:31:17,00:00:00:01,juv_male  ,wrestle_out    , ,poly,NA,
Guapa,32,21.09.2021,before,28,2,poly,00:11:32:16,00:11:34:20,00:00:02:05,mother  ,wrestle    ,juv_fem ,poly,NA,
Guapa,32,21.09.2021,before,28,2,poly,00:11:34:20,00:11:34:20,00:00:00:01,juv_fem  ,wrestle_out    , ,poly,NA,
Guapa,32,21.09.2021,before,28,2,poly,00:11:38:06,00:11:40:03,00:00:01:23,mother  ,chase    ,juv_fem ,poly,NA,
Guapa,32,21.09.2021,before,28,2,poly,00:11:39:07,00:11:40:06,00:00:01:00,juv_male  ,chase    ,mother ,poly,NA,
Guapa,32,21.09.2021,before,28,11,invitation,00:11:58:05,00:11:59:06,00:00:01:02,juv_male  , supine   ,mother ,dyad,0,
Guapa,32,21.09.2021,before,28,3,poly,00:11:59:14,00:12:00:03,00:00:00:15,juv_fem  ,wrestle    ,mother ,poly,NA,
Guapa,32,21.09.2021,before,28,3,poly,00:12:00:03,00:12:02:08,00:00:02:05,juv_male  ,wrestle    ,mother/juv_fem ,poly,NA,
Guapa,32,21.09.2021,before,28,3,poly,00:12:02:08,00:12:02:08,00:00:00:01,juv_fem  ,wrestle_out    , ,poly,NA,
Guapa,32,21.09.2021,before,28,3,poly,00:12:02:08,00:12:04:20,00:00:02:13,juv_male  ,wrestle    ,mother ,poly,NA,
Guapa,32,21.09.2021,before,28,3,poly,00:12:04:20,00:12:04:20,00:00:00:01,mother  ,wrestle_out    , ,poly,NA,
Guapa,32,21.09.2021,before,28,12,invitation,00:12:10:07,00:12:10:17,00:00:00:11,juv_fem  , si_stalk   ,mother ,poly,NA,
Guapa,32,21.09.2021,before,28,13,invitation,00:12:10:17,00:12:11:24,00:00:01:08,juv_male  , si_stalk   ,mother ,poly,NA,
Guapa,32,21.09.2021,before,28,25,start/end_bout,00:12:12:11,00:12:13:09,00:00:00:24,juv_male  ,chase    ,mother ,dyad,NA,
Guapa,32,21.09.2021,before,28,26,start/end_bout,00:12:24:07,00:12:25:05,00:00:00:24,juv_male  ,chase    ,mother ,dyad,NA,
Guapa,32,21.09.2021,before,28,27,start_bout,00:12:45:14,00:12:46:20,00:00:01:07,mother  ,wrestle    ,juv_male ,dyad,NA,
Guapa,32,21.09.2021,before,28,27,end_bout,00:12:46:20,00:12:46:20,00:00:00:01,mother  ,wrestle_out    ,NA,dyad,NA,
Guapa,32,21.09.2021,before,28,4,poly,00:13:06:13,00:13:07:09,00:00:00:22,juv_fem  ,touch    ,juv_male ,poly,NA,
Guapa,32,21.09.2021,before,28,4,poly,00:13:07:09,00:13:14:03,00:00:06:20,juv_fem  ,wrestle    ,juv_male ,poly,NA,
Guapa,32,21.09.2021,before,28,4,poly,00:13:14:03,00:13:14:03,00:00:00:01,juv_male  ,wrestle_out    , ,poly,NA,
Guapa,32,21.09.2021,before,28,4,poly,00:13:15:12,00:13:15:12,00:00:00:01,juv_fem  ,touch    ,juv_male ,poly,NA,
Guapa,32,21.09.2021,before,28,4,poly,00:13:16:13,00:13:18:10,00:00:01:23,juv_male  ,wrestle    ,juv_fem ,poly,NA,
Guapa,32,21.09.2021,before,28,4,poly,00:13:18:05,00:13:26:05,00:00:08:01,mother  ,wrestle    ,mother/juv_male ,poly,NA,
Guapa,32,21.09.2021,before,28,4,poly,00:13:26:05,00:13:26:05,00:00:00:01,mother  ,wrestle_out    , ,poly,NA,
Guapa,32,21.09.2021,before,28,28,start_bout,00:14:00:07,00:14:01:22,00:00:01:16,juv_male  ,chase    ,father ,dyad,NA,
Guapa,32,21.09.2021,before,28,28,middle,00:14:01:21,00:14:01:21,00:00:00:01,juv_male  ,jump_other    ,father ,dyad,NA,
Guapa,32,21.09.2021,before,28,28,middle,00:14:01:22,00:14:04:18,00:00:02:22,juv_male  ,wrestle    ,father ,dyad,NA,
Guapa,32,21.09.2021,before,28,28,end_bout,00:14:04:18,00:14:04:18,00:00:00:01,juv_male  ,wrestle_out    ,NA,dyad,NA,
Guapa,32,21.09.2021,before,28,5,poly,00:14:08:07,00:14:10:04,00:00:01:23,juv_fem,pull,father,poly,NA,
Guapa,32,21.09.2021,before,28,5,poly,00:14:09:24,00:14:09:24,00:00:00:01,juv_male  ,jump_other    ,father ,poly,NA,
Guapa,32,21.09.2021,before,28,5,poly,00:14:11:08,00:14:14:17,00:00:03:10,juv_male  ,wrestle    ,father/juv_fem ,poly,NA,
Guapa,32,21.09.2021,before,28,5,poly,00:14:14:17,00:14:14:17,00:00:00:01,juv_male  ,wrestle_out    , ,poly,NA,
Guapa,32,21.09.2021,before,28,29,start_bout,00:14:21:17,00:14:22:23,00:00:01:07,juv_male  ,chase    ,father ,dyad,NA,
Guapa,32,21.09.2021,before,28,29,end_bout,00:14:29:15,00:14:30:15,00:00:01:01,father  ,chase    ,juv_male ,dyad,NA,
Guapa,32,21.09.2021,before,28,14,invitation,00:14:49:23,00:14:50:20,00:00:00:23,juv_male  , supine   ,father,dyad,1,
Guapa,32,21.09.2021,before,28,6,poly,00:14:51:01,00:14:57:22,00:00:06:22,father  ,wrestle    ,juv_male ,poly,NA,
Guapa,32,21.09.2021,before,28,6,poly,00:14:57:22,00:15:00:16,00:00:02:20,juv_fem  ,wrestle    ,father/juv_male ,poly,NA,
Guapa,32,21.09.2021,before,28,6,poly,00:15:00:16,00:15:00:16,00:00:00:01,juv_fem  ,wrestle_out    , ,poly,NA,
Guapa,32,21.09.2021,before,28,6,poly,00:15:00:16,00:15:00:16,00:00:00:01,juv_male  ,wrestle_out    , ,poly,NA,
Guapa,32,21.09.2021,before,28,30,start/end_bout,00:15:02:16,00:15:03:03,00:00:00:13,father  ,chase    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,15,invitation,00:15:50:15,00:15:51:22,00:00:01:08,juv_male  , supine   ,father/mother,poly,1,
Guapa,32,21.09.2021,before,28,16,invitation,00:16:05:13,00:16:07:00,00:00:01:13,juv_fem  , supine   ,father ,dyad,0,
Guapa,32,21.09.2021,before,28,7,poly,00:16:07:01,00:16:07:01,00:00:00:01,father  ,jump_other    ,juv_fem ,poly,NA,
Guapa,32,21.09.2021,before,28,7,poly,00:16:07:01,00:16:09:20,00:00:02:20,father  ,wrestle    ,juv_fem ,poly,NA,
Guapa,32,21.09.2021,before,28,7,poly,00:16:09:21,00:16:16:19,00:00:06:24,juv_male  ,wrestle    ,father/juv_fem ,poly,NA,
Guapa,32,21.09.2021,before,28,7,poly,00:16:16:19,00:16:16:19,00:00:00:01,juv_fem  ,wrestle_out    , ,poly,NA,
Guapa,32,21.09.2021,before,28,7,poly,00:16:16:20,00:16:18:09,00:00:01:15,juv_male  ,wrestle    ,father ,poly,NA,
Guapa,32,21.09.2021,before,28,7,poly,00:16:18:09,00:16:18:09,00:00:00:01,juv_male  ,wrestle_out    , ,poly,NA,
Guapa,32,21.09.2021,before,28,31,start/end_bout,00:16:20:23,00:16:23:01,00:00:02:04,father  ,chase    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,32,start_bout,00:16:25:01,00:16:25:23,00:00:00:23,father  ,wrestle    ,juv_male ,dyad,NA,
Guapa,32,21.09.2021,before,28,32,end_bout,00:16:25:23,00:16:25:23,00:00:00:01,father  ,wrestle_out    ,NA,dyad,NA,
Guapa,32,21.09.2021,before,28,33,start_bout,00:16:29:00,00:16:30:23,00:00:01:24,father  ,chase    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,33,end_bout,00:16:30:22,00:16:31:02,00:00:00:06,father  ,pull    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,8,poly,00:16:38:18,00:16:38:18,00:00:00:01,juv_male  ,jump_other    ,father ,poly,NA,
Guapa,32,21.09.2021,before,28,8,poly,00:16:38:18,00:16:40:10,00:00:01:18,juv_male  ,wrestle    ,father ,poly,NA,
Guapa,32,21.09.2021,before,28,8,poly,00:16:40:09,00:16:40:09,00:00:00:01,juv_fem  ,jump_other    ,father/juv_male ,poly,NA,
Guapa,32,21.09.2021,before,28,8,poly,00:16:40:10,00:16:47:22,00:00:07:13,juv_fem  ,wrestle    ,father/juv_male ,poly,NA,
Guapa,32,21.09.2021,before,28,8,poly,00:16:47:22,00:16:47:22,00:00:00:01,juv_male  ,wrestle_out    , ,poly,NA,
Guapa,32,21.09.2021,before,28,8,poly,00:16:47:22,00:16:52:05,00:00:04:09,juv_fem  ,wrestle    ,father ,poly,NA,
Guapa,32,21.09.2021,before,28,8,poly,00:16:51:00,00:16:56:23,00:00:05:24,juv_male  ,wrestle    ,father ,poly,NA,
Guapa,32,21.09.2021,before,28,8,poly,00:16:52:05,00:16:52:05,00:00:00:01,juv_fem  ,wrestle_out    , ,poly,NA,
Guapa,32,21.09.2021,before,28,8,poly,00:16:56:23,00:16:56:23,00:00:00:01,juv_male  ,wrestle_out    , ,poly,NA,
Guapa,32,21.09.2021,before,28,34,start_bout,00:17:01:03,00:17:03:04,00:00:02:02,father  ,wrestle    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,34,end_bout,00:17:03:04,00:17:03:04,00:00:00:01,father  ,wrestle_out    ,NA,dyad,NA,
Guapa,32,21.09.2021,before,28,17,invitation,00:17:22:02,00:17:25:15,00:00:03:14,juv_male  , supine   ,juv_fem ,dyad,1,
Guapa,32,21.09.2021,before,28,35,start_bout,00:17:26:00,00:17:27:21,00:00:01:22,juv_male  ,wrestle    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,35,end_bout,00:17:27:21,00:17:27:21,00:00:00:01,juv_fem  ,wrestle_out    ,NA,dyad,NA,
Guapa,32,21.09.2021,before,28,9,poly,00:17:29:04,00:17:32:03,00:00:03:00,father  ,wrestle    ,juv_fem ,poly,NA,
Guapa,32,21.09.2021,before,28,9,poly,00:17:30:03,00:17:47:17,00:00:17:15,juv_male  ,wrestle    ,father ,poly,NA,
Guapa,32,21.09.2021,before,28,9,poly,00:17:33:13,00:17:41:04,00:00:07:17,juv_fem  ,wrestle    ,father ,poly,NA,
Guapa,32,21.09.2021,before,28,9,poly,00:17:41:04,00:17:41:04,00:00:00:01,juv_fem  ,wrestle_out    , ,poly,NA,
Guapa,32,21.09.2021,before,28,9,poly,00:17:47:17,00:18:03:23,00:00:16:07,juv_fem  ,wrestle    ,father/juv_male ,poly,NA,
Guapa,32,21.09.2021,before,28,9,poly,00:17:51:08,00:18:03:23,00:00:12:16,juv_male  ,wrestle    ,father/juv_fem ,poly,NA,
Guapa,32,21.09.2021,before,28,9,poly,00:18:03:23,00:18:07:00,00:00:03:03,juv_fem  ,wrestle    ,father ,poly,NA,
Guapa,32,21.09.2021,before,28,9,poly,00:18:03:23,00:18:03:23,00:00:00:01,juv_male  ,wrestle_out    , ,poly,NA,
Guapa,32,21.09.2021,before,28,9,poly,00:18:07:00,00:18:07:00,00:00:00:01,juv_male  ,jump_other    ,father/juv_fem ,poly,NA,
Guapa,32,21.09.2021,before,28,9,poly,00:18:07:00,00:18:09:02,00:00:02:03,juv_male  ,wrestle    ,father/juv_fem ,poly,NA,
Guapa,32,21.09.2021,before,28,9,poly,00:18:09:02,00:18:09:02,00:00:00:01,juv_fem  ,wrestle_out    , ,poly,NA,
Guapa,32,21.09.2021,before,28,9,poly,00:18:09:02,00:18:14:06,00:00:05:05,juv_male  ,wrestle    ,father ,poly,NA,
Guapa,32,21.09.2021,before,28,9,poly,00:18:14:06,00:18:16:21,00:00:02:16,juv_fem  ,wrestle    ,father/juv_male ,poly,NA,
Guapa,32,21.09.2021,before,28,9,poly,00:18:16:21,00:18:16:21,00:00:00:01,juv_male  ,wrestle_out    , ,poly,NA,
Guapa,32,21.09.2021,before,28,9,poly,00:18:16:21,00:18:22:09,00:00:05:14,juv_fem  ,wrestle    ,father ,poly,NA,
Guapa,32,21.09.2021,before,28,9,poly,00:18:22:09,00:18:22:09,00:00:00:01,juv_male  ,jump_other    ,father ,poly,NA,
Guapa,32,21.09.2021,before,28,9,poly,00:18:22:09,00:18:25:00,00:00:02:17,juv_male  ,wrestle    ,father/juv_fem ,poly,NA,
Guapa,32,21.09.2021,before,28,9,poly,00:18:25:00,00:18:25:00,00:00:00:01,juv_male  ,wrestle_out    , ,poly,NA,
Guapa,32,21.09.2021,before,28,9,poly,00:18:25:00,00:18:27:20,00:00:02:21,juv_fem  ,wrestle    ,juv_male ,poly,NA,
Guapa,32,21.09.2021,before,28,9,poly,00:18:27:20,00:18:27:20,00:00:00:01,juv_fem  ,wrestle_out    , ,poly,NA,
Guapa,32,21.09.2021,before,28,9,poly,00:18:28:03,00:18:28:03,00:00:00:01,father  ,touch    ,juv_fem ,poly,NA,
Guapa,32,21.09.2021,before,28,36,start_bout,00:18:33:12,00:18:35:04,00:00:01:18,father  ,chase    ,juv_male ,dyad,NA,
Guapa,32,21.09.2021,before,28,36,end_bout,00:18:37:06,00:18:37:21,00:00:00:16,father  ,chase    ,juv_male ,dyad,NA,
Guapa,32,21.09.2021,before,28,18,invitation,00:18:37:23,00:18:38:13,00:00:00:16,juv_fem  , si_stalk   ,father ,dyad,NA,
Guapa,32,21.09.2021,before,28,37,start_bout,00:18:38:22,00:18:39:11,00:00:00:15,juv_fem  ,pull    ,father ,dyad,NA,
Guapa,32,21.09.2021,before,28,37,end_bout,00:18:40:21,00:18:40:21,00:00:00:01,father  ,touch    ,juv_fem ,dyad,NA,
Guapa,32,21.09.2021,before,28,19,invitation,00:18:41:03,00:18:41:24,00:00:00:22,juv_fem  , si_stalk   ,father ,dyad,NA,
